time
0.165952
0.164539
0.101360
0.549875
0.100590
0.550422
0.100802
5.551335
0.165708
0.165420
0.100548
15.168485
0.165174
0.549208
5.552232
0.100923
15.165510
0.100628
0.293930
0.168100
0.101294
0.293705
0.294070
20.552151
0.165773
0.165642
5.552401
0.300438
0.165201
0.100621
0.293027
0.165516
0.164783
0.100366
15.100773
5.551738
15.295777
0.100380
15.104639
0.164912
15.166448
5.550412
0.164778
0.165256
0.164122
0.165158
0.164705
0.100822
15.105407
0.164663
0.099916
15.102482
0.165480
0.293902
0.165003
0.101163
0.000000
0.292911
0.164926
0.164587
15.292914
0.101076
0.100495
0.100633
0.165163
15.164065
0.100368
0.165308
0.293356
0.000000
15.176718
0.548909
15.170542
0.165239
0.101220
0.164842
0.100736
0.100607
15.100452
0.165187
0.164641
0.000000
0.549399
15.168410
5.552017
0.164768
0.165099
20.553005
0.165092
0.101026
0.165245
0.100502
5.550800
0.164897
0.100446
0.164914
0.100312
5.551536
0.100975
0.100545
0.101342
0.165294
0.100842
0.100224
0.164690
0.191931
0.100148
0.101041
0.099743
5.553699
0.164943
0.100486
0.100304
15.103147
0.293462
0.165246
0.165101
20.552296
0.293258
0.165252
0.292995
5.552368
20.551193
0.165413
15.169262
0.293944
0.100873
0.100545
0.164555
0.100224
5.551832
15.180138
1.549690
15.165665
5.551696
0.164107
0.100338
0.165085
0.101171
0.100376
0.165092
0.100775
0.165069
0.099910
15.102620
5.552045
0.549182
0.164706
0.101061
0.165562
5.551457
0.100403
0.100678
5.551653
0.100836
15.165470
15.164753
15.297112
0.165418
0.165324
0.164294
0.165351
0.000000
0.293708
20.553740
0.165245
0.293690
0.165358
0.165256
15.165538
0.164885
5.551915
0.165220
15.166012
0.164443
0.549999
0.165289
0.293269
0.101020
0.164427
0.165211
15.165915
0.000000
0.166630
5.558421
0.100274
0.165585
0.293515
0.100551
0.165078
15.100441
5.550615
0.165101
0.100760
0.164959
0.164866
0.000000
15.299124
15.168233
0.000000
0.293906
0.165317
0.164731
0.101436
0.550528
0.099997
0.165624
0.100373
0.101026
5.551235
0.100696
0.165239
0.100570
0.100896
0.101018
0.100735
0.100707
15.101501
0.165176
0.165188
0.100543
20.552613
0.293138
0.549594
5.551670
0.164934
0.100537
0.167368
5.552080
15.100736
0.100326
0.165359
0.165433
0.165582
0.100760
0.164442
5.552356
0.101195
0.100894
5.551135
15.105724
0.000000
0.164685
0.164860
15.100223
0.164703
0.293052
0.000000
5.551643
0.293468
15.164574
0.101068
0.100303
0.100905
0.165091
0.293373
0.165410
0.164588
15.104523
0.165280
0.100364
0.292974
15.294736
0.100634
0.165151
0.100340
0.357894
0.101519
0.550829
0.293812
0.000000
0.163886
0.165366
0.293769
0.100653
0.100616
0.100658
5.551871
0.165116
0.165216
5.551813
15.112961
0.100557
0.165085
0.164787
0.164202
0.293008
0.100649
0.164232
0.100707
0.100860
15.164590
0.164603
0.293410
5.552491
15.171673
0.165789
0.167399
0.165428
0.100299
0.164868
0.165958
0.167345
0.165371
0.000000
0.164697
0.164809
0.293022
0.164810
0.101404
0.100921
0.165195
0.100724
0.100925
0.101498
5.551692
0.000000
0.165363
0.164973
0.100895
0.164927
0.293207
0.165300
0.000000
0.293327
0.100604
0.164964
0.100207
0.165656
0.165250
0.165473
0.100904
0.164459
0.101732
0.100689
0.165206
5.551583
15.102322
5.551963
0.165144
0.166302
15.169131
0.099889
0.293103
0.100390
0.165419
0.166072
0.100483
0.165133
0.165076
0.100201
0.100374
0.100222
5.550482
5.551614
1.549431
5.551663
0.293258
0.165098
5.551355
0.165744
0.101176
0.100455
0.100462
0.165572
0.100946
0.100362
0.100175
0.165382
0.100205
0.101094
5.552275
0.165193
0.167466
0.102086
0.100450
5.552220
0.100113
5.551762
15.108649
0.165454
0.293846
20.553094
0.165195
0.165046
0.165320
0.165786
0.000000
0.165695
0.164714
15.168530
0.293792
0.100959
0.100375
0.100446
15.177607
0.166442
0.165128
0.109060
0.100327
0.101322
0.293141
0.100236
5.551441
0.100688
15.298158
0.000000
0.165068
0.165888
0.165178
0.164985
0.100357
5.551751
15.100989
0.164884
0.164828
15.166326
0.164778
0.100576
15.108512
0.164547
0.101032
15.101785
0.164962
0.164680
0.099939
5.551649
15.549453
0.100636
0.100652
0.165640
0.165497
0.164768
0.165787
0.100221
0.293731
0.100477
5.551732
0.101304
15.104928
0.100850
0.165193
0.100878
0.165552
0.165193
0.100774
5.551562
0.100218
0.100877
0.100440
0.292910
0.100495
0.100670
0.100207
0.101004
0.100647
0.101091
0.165042
0.100242
0.100260
0.102058
15.101918
0.165829
0.293387
0.100866
0.164699
0.000000
0.293304
0.293547
0.293293
0.100589
0.164860
0.101020
0.100382
0.164396
0.165094
0.100734
0.100798
0.100513
0.100210
0.100533
0.100366
0.000000
0.165583
0.101077
15.165674
0.166927
20.551416
15.169512
5.551537
0.164833
0.100928
0.165031
5.550414
0.165786
0.166910
15.100275
0.165780
5.551595
0.100487
0.164910
0.100562
0.100060
0.100458
0.100392
0.100636
0.164263
5.552381
0.101243
5.550579
15.168356
15.166649
0.166041
0.164217
0.100299
15.103846
15.106327
0.000000
0.100724
0.165207
0.165206
0.293939
0.165656
15.102664
0.549447
0.165344
0.164946
0.165173
0.100446
0.164903
0.165065
0.101306
15.106869
0.165890
0.100736
0.165308
0.101035
0.164742
0.167729
0.164709
5.551513
0.100463
0.100796
0.164992
0.101070
0.100930
0.100526
0.123597
0.100493
15.103938
0.164425
5.551070
0.164784
0.293568
0.100856
0.100745
15.166396
0.166003
15.294117
0.164565
5.552104
0.164491
0.100325
0.165673
5.551256
0.165146
0.100967
0.164944
0.100809
0.100705
0.100416
0.101465
0.100953
0.101097
0.100648
0.099952
5.551902
0.166152
0.000000
0.295050
0.167152
0.102358
0.167614
0.167977
0.553451
15.102894
0.170069
0.102813
5.554840
0.167599
0.202237
0.101935
0.102632
15.166037
0.166047
0.101387
0.296563
5.555247
0.164673
15.104694
0.101338
15.103995
5.554432
5.553880
0.101480
0.102287
0.100395
15.102606
15.104795
15.166298
0.101111
0.165907
0.099879
0.100768
15.103233
0.550199
5.555512
0.165585
0.293881
15.167591
0.550455
0.100792
0.294810
0.101696
0.000000
0.164557
0.165239
0.000000
5.554199
0.296572
0.102748
0.165536
0.114672
0.101246
0.000000
5.554295
0.295229
0.101882
0.100920
0.294590
0.164857
0.000000
0.164515
0.165068
0.295574
5.553155
0.000000
0.165844
0.165128
0.294361
0.000000
0.000000
0.551394
0.294118
5.554957
0.296216
0.000000
0.165407
0.295299
0.166184
0.166429
0.166114
0.000000
0.000000
0.166631
0.166193
0.000000
0.165554
0.165037
0.165181
0.100524
0.164536
0.102508
0.000000
0.166054
5.555956
0.165470
0.294432
0.000000
0.165834
0.551178
0.293463
5.667233
0.101892
0.166092
0.165658
0.000000
0.293416
0.165856
0.165478
0.167084
0.100427
0.103075
0.101393
0.000000
0.166340
0.165176
0.166066
5.554123
0.293634
0.099484
0.101750
5.554371
0.103230
0.101367
0.101456
0.100691
0.101398
5.552808
0.000000
0.165472
0.164893
0.166566
0.164961
0.165241
0.101174
0.101323
0.100601
0.000000
0.167236
0.166283
0.101177
0.164147
0.165297
0.165491
0.101146
0.101534
0.165775
0.100945
0.101845
0.101322
0.100936
0.100954
5.554483
0.102539
0.102212
0.102052
0.102784
0.101651
0.101229
0.100922
0.100756
0.000000
0.000000
0.294030
5.552866
0.102345
0.166069
0.166986
0.101537
0.101437
0.000000
0.101691
5.552507
0.103271
0.167482
0.166705
0.000000
0.000000
0.000000
0.165571
5.554013
0.164474
0.100614
0.165732
0.165144
0.100304
0.100851
0.101900
0.166647
0.166994
0.100857
0.293811
0.101590
5.553598
0.166307
0.101316
0.101459
0.102489
0.103298
0.102638
0.100743
0.100148
0.100538
5.553863
5.556105
0.100683
0.000000
0.165196
0.101697
0.166107
0.167981
0.166786
0.101694
0.101367
0.295421
0.101578
0.000000
0.166887
0.101909
0.167970
0.165622
5.555244
0.104241
0.101327
0.166977
0.101486
0.165381
0.101128
0.100840
5.556265
0.101167
0.102187
0.101813
5.554776
0.166828
0.101217
5.553734
0.165283
0.101335
0.408191
0.100784
0.101386
5.554400
0.102138
0.100832
0.166579
0.101523
0.100952
0.000000
0.102274
0.167466
0.166407
0.000000
0.165512
0.101292
0.102490
0.165361
0.101582
0.102153
0.102051
0.294736
0.101875
0.102957
0.102208
0.101733
0.102561
0.165222
0.101217
0.101420
0.000000
0.165563
5.557039
0.102590
0.101625
0.551288
5.556631
0.101356
0.166256
0.165690
0.100818
0.295692
0.102418
0.101541
0.102327
0.101574
0.100611
0.102395
0.102169
0.101115
0.100967
0.102935
0.102752
0.101828
0.100291
0.101438
0.102121
0.000000
0.165526
0.165298
0.000000
0.167309
0.103101
0.167392
0.102668
0.000000
0.102116
0.551392
0.000000
0.101749
0.166569
0.295649
0.000000
5.555469
0.166431
0.101647
0.165550
0.101630
0.100575
0.180222
0.101212
0.101288
0.000000
0.168418
0.295222
5.555453
0.295749
0.104546
0.102358
0.101977
0.167359
0.103148
0.167884
0.000000
5.554430
0.000000
0.166499
0.166305
0.551525
0.166590
0.165173
0.101432
0.100630
0.101194
0.100954
0.102164
0.166491
5.555018
0.101174
0.101282
0.000000
0.166939
0.165937
5.553988
0.101413
0.166174
0.101239
0.102867
0.000000
0.102505
0.165388
0.101857
0.000000
0.101233
0.101894
0.102615
0.293976
0.102667
0.102218
0.101545
0.102389
0.103768
0.294814
0.100303
0.099927
0.101076
0.100859
0.101434
0.100210
0.101009
0.101374
0.101276
0.100708
0.102003
0.100533
0.101320
0.101733
0.142162
0.102326
0.100983
0.100477
0.101445
0.103021
0.101967
0.100681
0.102267
0.101275
0.101251
0.101382
0.101640
5.554316
0.101007
0.166577
0.100287
0.102961
0.101573
5.552158
0.000000
5.556245
0.101619
0.166309
0.101756
0.101703
0.103291
0.100923
0.101001
0.000000
0.166149
0.165885
0.164893
0.165938
0.000000
0.167113
0.100369
0.164646
0.164801
0.102231
0.101029
0.165567
0.102973
5.553546
0.000000
0.166901
0.165032
5.555649
0.164345
0.164376
0.100675
0.101101
0.100739
0.000000
0.103585
0.165723
0.166708
0.100934
0.100837
0.102115
0.294806
0.100538
0.000000
0.295532
5.554208
0.101734
0.103263
0.000000
0.000000
0.166741
0.000000
0.165618
0.102155
0.102394
0.000000
0.294499
0.100892
0.294288
0.000000
0.102205
5.553764
0.165802
0.165499
0.000000
0.101480
5.554799
0.101680
0.166011
5.553158
0.100482
0.100943
0.100875
0.101684
0.100972
0.102049
0.101978
0.101408
0.102032
0.101577
0.101436
0.101730
0.294155
0.101271
0.101231
0.000000
5.553884
0.102158
0.000000
0.000000
0.101581
0.166069
0.165657
0.101328
0.101360
0.101927
0.101884
0.164613
5.553047
0.100532
0.102525
5.555590
0.102031
5.554909
0.000000
0.000000
0.293856
0.106191
0.165465
0.102207
0.000000
0.108489
0.167486
0.102646
0.000000
0.295582
0.410508
0.000000
0.101259
0.101686
0.101386
0.165440
0.000000
0.099740
0.165143
0.101812
5.553949
0.101157
0.101445
0.000000
0.295154
0.167117
0.100575
0.101115
0.100262
0.100967
0.000000
0.101171
0.165614
0.102220
0.166548
0.102346
0.101742
0.101385
0.165851
0.000000
0.000000
0.101376
0.166496
5.555247
0.102149
0.101608
0.102255
0.100784
0.100473
0.101482
0.101489
0.100546
0.101315
0.101263
0.101869
0.102485
0.100945
0.000000
0.102240
0.101483
0.296811
0.101886
0.166322
0.164892
0.103753
0.102326
0.101056
0.101498
0.100622
0.102150
0.105324
0.103107
5.554517
0.100485
0.000000
0.165060
0.101791
5.554451
0.102200
0.167849
0.102072
0.104983
0.000000
0.166814
0.168295
0.103178
0.167301
0.166678
0.166876
0.102411
0.104570
5.555390
0.293596
0.103288
5.556335
0.101762
0.102012
0.101891
0.166909
0.101818
5.563887
5.556509
0.102045
0.102926
0.101914
0.167353
0.102825
0.102260
0.101419
5.556486
0.000000
5.554377
0.296023
5.555646
0.000000
0.000000
0.166533
0.102116
5.552974
0.101555
0.000000
0.100707
0.165544
0.294714
0.101319
0.101663
0.000000
0.165780
0.101205
0.165658
0.100768
0.101815
0.101583
0.166543
0.100571
0.102517
0.293856
0.101093
0.102120
0.000000
0.101197
0.100646
0.166864
0.164388
0.102801
5.553754
0.102735
0.294671
0.101619
5.553863
0.101710
0.100938
0.102065
0.100893
0.101051
0.101032
0.000000
5.554525
0.166225
0.100270
0.101898
0.101746
0.102347
0.101440
0.101112
0.000000
0.166868
0.166360
0.165346
0.100829
0.101307
0.101660
0.102110
0.101579
0.101187
5.555176
0.101743
0.101215
0.101724
0.101658
0.101051
0.101346
0.101639
0.101799
0.102106
0.100248
0.102185
0.100143
0.100656
0.101533
0.100664
0.101092
0.101424
0.165577
0.101047
0.294492
0.164450
0.165343
0.101869
0.000000
0.100392
0.551097
0.166467
0.165907
0.000000
0.165248
0.000000
0.167027
0.294358
0.166969
5.553911
0.100691
5.552977
0.000000
0.165796
